日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码
2020-12-30,87.45,86.013,87.588,85.6,1051308,1829182096.0,2.28,-1.23,-1.075,0.35,105.GOOGL
2020-12-31,86.064,86.832,87.075,86.005,1053479,1842725760.0,1.24,0.95,0.819,0.35,105.GOOGL
2021-01-04,87.2,85.507,87.325,84.557,1866195,3229123264.0,3.19,-1.53,-1.325,0.62,105.GOOGL
2021-01-05,85.455,86.203,86.542,85.045,1017962,1767397232.0,1.75,0.81,0.696,0.34,105.GOOGL
2021-01-06,84.213,85.344,86.399,84.005,2329401,4010576848.0,2.78,-1.0,-0.859,0.77,105.GOOGL
2021-01-07,85.538,87.917,88.091,85.538,2096829,3699386704.0,2.99,3.01,2.573,0.7,105.GOOGL
2021-01-08,88.058,89.092,89.168,87.261,1774226,3168930720.0,2.17,1.34,1.175,0.59,105.GOOGL
2021-01-11,88.051,87.015,88.419,86.807,1740618,3069805152.0,1.81,-2.33,-2.077,0.58,105.GOOGL
2021-01-12,86.468,86.072,87.595,85.019,1476715,2568105872.0,2.96,-1.08,-0.943,0.49,105.GOOGL
2021-01-13,85.566,86.563,87.02,85.566,1171590,2045029312.0,1.69,0.57,0.491,0.39,105.GOOGL
2021-01-14,86.644,85.746,87.578,85.504,1460617,2543261984.0,2.4,-0.94,-0.817,0.49,105.GOOGL
2021-01-15,85.651,85.581,86.581,84.786,1572214,2720254736.0,2.09,-0.19,-0.165,0.52,105.GOOGL
2021-01-19,86.35,88.424,89.392,85.842,2082951,3693230224.0,4.15,3.32,2.843,0.69,105.GOOGL
2021-01-20,90.519,93.204,94.186,90.176,3207570,5989044224.0,4.53,5.41,4.78,1.07,105.GOOGL
2021-01-21,93.883,93.408,95.804,93.171,2932973,5576603392.0,2.82,0.22,0.204,0.98,105.GOOGL
2021-01-22,93.773,93.828,94.42,93.025,1637195,3104802752.0,1.49,0.45,0.42,0.54,105.GOOGL
2021-01-25,94.837,93.914,95.291,92.158,2529346,4776514816.0,3.34,0.09,0.086,0.84,105.GOOGL
2021-01-26,93.5,94.598,94.988,93.007,1573078,2995292736.0,2.11,0.73,0.684,0.52,105.GOOGL
2021-01-27,92.946,90.147,93.224,89.064,4125631,7547876864.0,4.4,-4.71,-4.451,1.37,105.GOOGL
2021-01-28,90.75,91.86,93.6,90.75,2763905,5141618176.0,3.16,1.9,1.713,0.92,105.GOOGL
2021-01-29,90.901,90.568,91.577,89.278,2226509,4071446640.0,2.5,-1.41,-1.292,0.74,105.GOOGL
2021-02-01,91.43,93.854,94.977,91.43,2012603,3793477536.0,3.92,3.63,3.286,0.67,105.GOOGL
2021-02-02,94.857,95.156,96.669,94.519,3316620,6388952832.0,2.29,1.39,1.302,1.1,105.GOOGL
2021-02-03,102.481,102.144,104.531,99.878,4894082,10118304256.0,4.89,7.34,6.988,1.63,105.GOOGL
2021-02-04,102.231,101.882,102.665,100.955,2429780,4979140608.0,1.67,-0.26,-0.262,0.81,105.GOOGL
2021-02-05,102.178,103.642,103.997,101.7,1493256,3101030464.0,2.25,1.73,1.76,0.5,105.GOOGL
2021-02-08,104.2,103.426,104.95,102.368,1441443,3003489808.0,2.49,-0.21,-0.216,0.48,105.GOOGL
2021-02-09,102.94,102.97,104.126,102.7,1094583,2278801328.0,1.38,-0.44,-0.456,0.36,105.GOOGL
2021-02-10,103.357,103.524,104.144,101.812,1255080,2609082368.0,2.26,0.54,0.554,0.42,105.GOOGL
2021-02-11,103.75,103.638,103.9,102.643,1024029,2132311696.0,1.21,0.11,0.114,0.34,105.GOOGL
2021-02-12,103.189,103.952,104.175,102.879,949525,1984376016.0,1.25,0.3,0.314,0.32,105.GOOGL
2021-02-16,103.788,104.735,106.457,103.788,1550195,3285865568.0,2.57,0.75,0.783,0.52,105.GOOGL
2021-02-17,103.899,105.131,105.322,103.618,1015177,2142924144.0,1.63,0.38,0.396,0.34,105.GOOGL
2021-02-18,104.45,104.491,105.3,103.867,1128549,2375218480.0,1.36,-0.61,-0.64,0.38,105.GOOGL
2021-02-19,104.59,103.641,105.129,103.372,1896939,3979861184.0,1.68,-0.81,-0.85,0.63,105.GOOGL
2021-02-22,101.88,101.913,103.217,101.6,1473317,3037407232.0,1.56,-1.67,-1.728,0.49,105.GOOGL
2021-02-23,99.9,102.206,102.825,98.712,1732899,3529666720.0,4.04,0.29,0.293,0.58,105.GOOGL
2021-02-24,100.702,103.391,103.616,100.577,1130437,2338054960.0,2.97,1.16,1.185,0.38,105.GOOGL
2021-02-25,101.997,99.998,103.35,99.525,2077409,4222069216.0,3.7,-3.28,-3.393,0.69,105.GOOGL
2021-02-26,100.698,100.296,102.026,99.251,2002064,4061505408.0,2.78,0.3,0.298,0.67,105.GOOGL
2021-03-01,101.6,102.683,103.012,100.921,1303089,2684952512.0,2.08,2.38,2.387,0.43,105.GOOGL
2021-03-02,102.442,102.424,103.937,102.034,1278184,2648124096.0,1.85,-0.25,-0.259,0.43,105.GOOGL
2021-03-03,101.798,99.771,103.0,98.9,1694645,3430414816.0,4.0,-2.59,-2.653,0.56,105.GOOGL
2021-03-04,99.943,100.897,102.93,99.472,2460786,5016816896.0,3.47,1.13,1.126,0.82,105.GOOGL
2021-03-05,102.258,104.054,104.51,100.589,2654977,5510093824.0,3.89,3.13,3.157,0.88,105.GOOGL
2021-03-08,103.403,99.575,104.887,99.46,1843371,3778656400.0,5.22,-4.3,-4.479,0.61,105.GOOGL
2021-03-09,101.688,101.218,102.396,100.98,1696031,3474378928.0,1.42,1.65,1.643,0.56,105.GOOGL
2021-03-10,102.27,101.01,102.27,100.167,1355004,2762710624.0,2.08,-0.21,-0.208,0.45,105.GOOGL
2021-03-11,102.111,104.227,104.764,102.023,1385130,2899940192.0,2.71,3.18,3.217,0.46,105.GOOGL
2021-03-12,103.021,101.7,103.081,100.821,1690899,3465366416.0,2.17,-2.42,-2.527,0.56,105.GOOGL
2021-03-15,101.449,101.922,101.95,100.59,1310741,2679228752.0,1.34,0.22,0.222,0.44,105.GOOGL
2021-03-16,102.5,103.395,104.884,102.165,1595015,3332248896.0,2.67,1.45,1.473,0.53,105.GOOGL
2021-03-17,102.624,103.311,104.15,101.406,1319126,2732826000.0,2.65,-0.08,-0.084,0.44,105.GOOGL
2021-03-18,101.609,100.267,102.637,100.159,1585648,3225233712.0,2.4,-2.95,-3.044,0.53,105.GOOGL
2021-03-19,100.687,100.548,101.052,99.347,2303596,4670013184.0,1.7,0.28,0.281,0.77,105.GOOGL
2021-03-22,100.582,100.735,101.617,99.9,1676771,3406532480.0,1.71,0.19,0.187,0.56,105.GOOGL
2021-03-23,101.198,101.267,102.406,100.6,1425456,2917319712.0,1.79,0.53,0.532,0.47,105.GOOGL
2021-03-24,101.788,100.827,102.58,100.65,1260853,2577670064.0,1.91,-0.43,-0.44,0.42,105.GOOGL
2021-03-25,100.653,100.823,101.482,99.005,1780787,3608867344.0,2.46,0.0,-0.004,0.59,105.GOOGL
2021-03-26,100.79,100.437,101.169,99.393,1398875,2827972512.0,1.76,-0.38,-0.386,0.47,105.GOOGL
2021-03-29,100.308,101.49,101.661,99.473,1324631,2696547568.0,2.18,1.05,1.053,0.44,105.GOOGL
2021-03-30,101.849,101.524,102.334,101.008,1365856,2797814112.0,1.31,0.03,0.034,0.45,105.GOOGL
2021-03-31,101.92,102.326,103.513,101.55,2128482,4399427328.0,1.93,0.79,0.802,0.71,105.GOOGL
2021-04-01,103.813,105.689,105.988,103.772,1994005,4220108576.0,2.17,3.29,3.363,0.66,105.GOOGL
2021-04-05,106.558,110.148,110.65,106.46,2425480,5341258752.0,3.96,4.22,4.459,0.81,105.GOOGL
2021-04-06,109.746,109.663,110.6,109.29,1762039,3896993216.0,1.19,-0.44,-0.485,0.59,105.GOOGL
2021-04-07,109.855,111.152,111.425,109.855,1206696,2693462928.0,1.43,1.36,1.489,0.4,105.GOOGL
2021-04-08,112.4,111.722,112.789,111.351,1433214,3226503904.0,1.29,0.51,0.57,0.48,105.GOOGL
2021-04-09,111.472,112.734,112.899,111.063,1307265,2955391376.0,1.64,0.91,1.012,0.43,105.GOOGL
2021-04-12,111.906,111.431,112.044,110.591,1251183,2809163712.0,1.29,-1.16,-1.303,0.42,105.GOOGL
2021-04-13,111.75,111.922,112.374,111.353,1284078,2893698352.0,0.92,0.44,0.491,0.43,105.GOOGL
2021-04-14,112.572,111.296,112.572,111.001,1050143,2362306912.0,1.4,-0.56,-0.626,0.35,105.GOOGL
2021-04-15,112.298,113.463,114.0,111.759,1458749,3325823696.0,2.01,1.95,2.167,0.49,105.GOOGL
2021-04-16,113.662,113.338,113.912,112.746,1314139,3000794640.0,1.03,-0.11,-0.125,0.44,105.GOOGL
2021-04-19,112.709,113.688,114.405,112.709,1514470,3465414848.0,1.5,0.31,0.35,0.5,105.GOOGL
2021-04-20,114.075,113.151,114.15,112.056,1114416,2539411424.0,1.84,-0.47,-0.537,0.37,105.GOOGL
2021-04-21,112.803,113.118,113.2,111.441,1160209,2630130720.0,1.55,-0.03,-0.033,0.39,105.GOOGL
2021-04-22,112.97,111.826,113.644,111.216,1207276,2727988736.0,2.15,-1.14,-1.292,0.4,105.GOOGL
2021-04-23,112.55,114.197,114.506,112.263,1455554,3337276208.0,2.01,2.12,2.371,0.48,105.GOOGL
2021-04-26,114.426,114.697,115.427,114.066,1601892,3702335792.0,1.19,0.44,0.5,0.53,105.GOOGL
2021-04-27,115.082,113.749,115.123,113.508,2219280,5093681408.0,1.41,-0.83,-0.948,0.74,105.GOOGL
2021-04-28,118.825,117.152,120.769,116.861,4055340,9675912960.0,3.44,2.99,3.403,1.35,105.GOOGL
2021-04-29,118.662,118.838,119.408,117.893,2061654,4928580352.0,1.29,1.44,1.686,0.69,105.GOOGL
2021-04-30,117.601,116.875,118.293,116.528,2242838,5287233536.0,1.49,-1.65,-1.963,0.75,105.GOOGL
2021-05-03,117.446,116.354,118.278,115.975,1412139,3324354096.0,1.97,-0.45,-0.521,0.47,105.GOOGL
2021-05-04,114.878,114.542,115.449,112.034,2240932,5131866112.0,2.94,-1.56,-1.812,0.75,105.GOOGL
2021-05-05,115.632,114.939,115.95,114.614,1331809,3091093888.0,1.17,0.35,0.397,0.44,105.GOOGL
2021-05-06,114.517,116.068,116.068,113.852,1259523,2927381088.0,1.93,0.98,1.129,0.42,105.GOOGL
2021-05-07,117.395,116.797,117.763,116.508,1444862,3406024512.0,1.08,0.63,0.729,0.48,105.GOOGL
2021-05-10,115.607,113.788,115.75,113.427,1545729,3554332160.0,1.99,-2.58,-3.009,0.51,105.GOOGL
2021-05-11,111.354,112.703,113.214,110.896,1709292,3867144592.0,2.04,-0.95,-1.085,0.57,105.GOOGL
2021-05-12,110.51,109.213,111.599,108.881,2318774,5124230656.0,2.41,-3.1,-3.49,0.77,105.GOOGL
2021-05-13,110.506,110.652,111.172,109.536,1661020,3699361376.0,1.5,1.32,1.439,0.55,105.GOOGL
2021-05-14,112.127,113.119,113.436,111.7,1599829,3632599728.0,1.57,2.23,2.467,0.53,105.GOOGL
2021-05-17,112.379,113.646,113.689,111.976,1079869,2461059968.0,1.51,0.47,0.527,0.36,105.GOOGL
2021-05-18,114.318,112.324,114.584,112.31,1110185,2533268256.0,2.0,-1.16,-1.322,0.37,105.GOOGL
2021-05-19,110.622,112.775,112.95,110.472,1184205,2673861472.0,2.21,0.4,0.451,0.39,105.GOOGL
2021-05-20,113.75,114.548,114.8,113.376,1617550,3722223040.0,1.26,1.57,1.773,0.54,105.GOOGL
2021-05-21,115.071,113.907,115.145,113.665,2031590,4673233920.0,1.29,-0.56,-0.641,0.68,105.GOOGL
2021-05-24,114.945,117.252,117.478,114.798,1591610,3746483664.0,2.35,2.94,3.345,0.53,105.GOOGL
2021-05-25,117.8,117.344,118.4,116.95,1121982,2654077888.0,1.24,0.08,0.092,0.37,105.GOOGL
2021-05-26,117.526,118.216,118.65,117.523,1078598,2566962688.0,0.96,0.74,0.872,0.36,105.GOOGL
2021-05-27,118.653,117.334,118.653,117.013,1761201,4170479200.0,1.39,-0.75,-0.882,0.59,105.GOOGL
2021-05-28,117.921,117.043,118.004,116.843,1074540,2539681072.0,0.99,-0.25,-0.291,0.36,105.GOOGL
2021-06-01,117.922,118.259,118.486,116.914,1167901,2773488800.0,1.34,1.04,1.216,0.39,105.GOOGL
2021-06-02,118.658,117.73,118.882,116.818,1058146,2508421504.0,1.75,-0.45,-0.529,0.35,105.GOOGL
2021-06-03,116.487,116.579,117.051,115.676,934796,2191085920.0,1.17,-0.98,-1.151,0.31,105.GOOGL
2021-06-04,117.664,118.879,119.152,117.321,1222910,2922228400.0,1.57,1.97,2.3,0.41,105.GOOGL
2021-06-07,118.672,119.315,119.425,118.25,1205966,2888537712.0,0.99,0.37,0.436,0.4,105.GOOGL
2021-06-08,119.801,119.122,120.176,118.939,1211992,2914138848.0,1.04,-0.16,-0.193,0.4,105.GOOGL
2021-06-09,119.772,119.597,119.844,119.045,897052,2159018048.0,0.67,0.4,0.475,0.3,105.GOOGL
2021-06-10,119.546,120.957,121.0,119.389,1295375,3144342176.0,1.35,1.14,1.36,0.43,105.GOOGL
2021-06-11,121.2,120.71,121.286,120.148,1097907,2667039264.0,0.94,-0.2,-0.247,0.37,105.GOOGL
2021-06-14,120.813,121.646,121.646,120.1,1104878,2691137024.0,1.28,0.78,0.936,0.37,105.GOOGL
2021-06-15,121.65,120.62,121.976,120.256,1078107,2623703600.0,1.41,-0.84,-1.026,0.36,105.GOOGL
2021-06-16,120.772,119.973,121.086,118.67,1323593,3200642496.0,2.0,-0.54,-0.647,0.44,105.GOOGL
2021-06-17,119.898,120.944,121.723,119.7,1292444,3146683424.0,1.69,0.81,0.971,0.43,105.GOOGL
2021-06-18,120.567,119.311,120.803,119.215,2305760,5558991872.0,1.31,-1.35,-1.633,0.77,105.GOOGL
2021-06-21,119.701,121.013,121.2,119.099,1370683,3331117776.0,1.76,1.43,1.702,0.46,105.GOOGL
2021-06-22,120.95,121.531,121.6,120.264,1119510,2729743088.0,1.1,0.43,0.518,0.37,105.GOOGL
2021-06-23,121.294,121.327,122.296,121.035,957708,2341736752.0,1.04,-0.17,-0.204,0.32,105.GOOGL
2021-06-24,121.9,121.7,122.256,121.5,1068257,2618674320.0,0.62,0.31,0.373,0.36,105.GOOGL
2021-06-25,121.2,121.709,121.833,120.765,1729819,4231348432.0,0.88,0.01,0.009,0.58,105.GOOGL
2021-06-28,121.879,121.736,121.985,120.606,1426271,3486411632.0,1.13,0.02,0.027,0.47,105.GOOGL
2021-06-29,121.87,121.473,122.221,120.891,1155436,2826032960.0,1.09,-0.22,-0.263,0.38,105.GOOGL
2021-06-30,121.195,121.29,121.457,120.555,1223699,2983926720.0,0.74,-0.15,-0.183,0.41,105.GOOGL
2021-07-01,120.925,121.645,121.787,120.732,905641,2213692544.0,0.87,0.29,0.355,0.3,105.GOOGL
2021-07-02,122.35,124.458,124.604,122.26,1300109,3241199440.0,1.93,2.31,2.813,0.43,105.GOOGL
2021-07-06,124.849,125.39,125.628,123.783,1320179,3320942512.0,1.48,0.75,0.932,0.44,105.GOOGL
2021-07-07,126.362,125.674,126.484,125.353,1202951,3045319472.0,0.9,0.23,0.284,0.4,105.GOOGL
2021-07-08,123.226,124.244,124.796,123.222,1189467,2970108928.0,1.25,-1.14,-1.43,0.4,105.GOOGL
2021-07-09,124.225,124.719,124.935,123.751,931584,2335624752.0,0.95,0.38,0.475,0.31,105.GOOGL
2021-07-12,125.378,126.176,126.269,124.811,883389,2235837968.0,1.17,1.17,1.457,0.29,105.GOOGL
2021-07-13,126.239,126.542,127.258,125.875,962347,2452084448.0,1.1,0.29,0.366,0.32,105.GOOGL
2021-07-14,127.158,127.437,128.526,127.114,1187283,3050689648.0,1.12,0.71,0.895,0.39,105.GOOGL
2021-07-15,127.849,126.205,127.9,125.73,1210940,3078973184.0,1.7,-0.97,-1.232,0.4,105.GOOGL
2021-07-16,126.863,126.17,127.012,125.354,1021227,2591640256.0,1.31,-0.03,-0.035,0.34,105.GOOGL
2021-07-19,125.29,123.778,125.405,122.705,1398379,3482249392.0,2.14,-1.9,-2.392,0.46,105.GOOGL
2021-07-20,124.728,125.41,126.243,123.551,1315822,3320957200.0,2.17,1.32,1.632,0.44,105.GOOGL
2021-07-21,125.334,126.749,126.796,125.224,1037309,2637034304.0,1.25,1.07,1.339,0.34,105.GOOGL
2021-07-22,127.044,127.622,127.683,126.699,715094,1833452832.0,0.78,0.69,0.873,0.24,105.GOOGL
2021-07-23,129.631,132.215,132.599,129.001,2075321,5483919360.0,2.82,3.6,4.593,0.69,105.GOOGL
2021-07-26,132.528,133.235,133.437,131.502,1528574,4082954160.0,1.46,0.77,1.02,0.51,105.GOOGL
2021-07-27,133.451,131.1,133.599,129.304,2735474,7214076416.0,3.22,-1.6,-2.135,0.91,105.GOOGL
2021-07-28,135.512,135.294,137.497,134.478,4756530,13010716160.0,2.3,3.2,4.194,1.58,105.GOOGL
2021-07-29,135.35,134.978,135.861,134.743,1585786,4313353472.0,0.83,-0.23,-0.316,0.53,105.GOOGL
2021-07-30,134.235,133.927,134.505,133.455,1278789,3446361408.0,0.78,-0.78,-1.051,0.42,105.GOOGL
2021-08-02,134.317,134.055,134.537,132.994,1081710,2914857856.0,1.15,0.1,0.128,0.36,105.GOOGL
2021-08-03,134.335,134.83,134.932,132.52,1038094,2802990560.0,1.8,0.58,0.775,0.34,105.GOOGL
2021-08-04,134.55,134.326,134.85,133.687,983801,2658627280.0,0.86,-0.37,-0.504,0.33,105.GOOGL
2021-08-05,134.881,135.452,135.55,134.046,893450,2429040000.0,1.12,0.84,1.126,0.3,105.GOOGL
2021-08-06,135.242,134.939,135.673,134.41,1024406,2782212288.0,0.93,-0.38,-0.513,0.34,105.GOOGL
2021-08-09,135.143,136.113,136.384,134.539,888300,2424656496.0,1.37,0.87,1.174,0.3,105.GOOGL
2021-08-10,136.542,136.007,136.972,135.565,970704,2658987200.0,1.03,-0.08,-0.106,0.32,105.GOOGL
2021-08-11,136.382,135.479,136.882,135.472,767600,2097682912.0,1.04,-0.39,-0.528,0.25,105.GOOGL
2021-08-12,135.176,136.394,136.5,134.626,825943,2258099888.0,1.38,0.68,0.915,0.27,105.GOOGL
2021-08-13,136.45,136.928,137.057,136.233,797372,2194124704.0,0.6,0.39,0.534,0.26,105.GOOGL
2021-08-16,136.725,137.51,137.563,134.499,1119918,3073638304.0,2.24,0.43,0.582,0.37,105.GOOGL
2021-08-17,136.95,135.862,137.466,135.282,1085760,2973810096.0,1.59,-1.2,-1.648,0.36,105.GOOGL
2021-08-18,135.7,134.649,136.304,134.522,962947,2621370384.0,1.31,-0.89,-1.213,0.32,105.GOOGL
2021-08-19,133.636,134.88,135.553,133.45,1089127,2952959472.0,1.56,0.17,0.231,0.36,105.GOOGL
2021-08-20,135.2,136.63,136.754,134.45,1559658,4270584192.0,1.71,1.3,1.75,0.52,105.GOOGL
2021-08-23,137.17,139.242,140.075,136.808,1422670,3977873936.0,2.39,1.91,2.612,0.47,105.GOOGL
2021-08-24,139.812,140.462,141.28,139.539,963361,2723514816.0,1.25,0.88,1.22,0.32,105.GOOGL
2021-08-25,140.825,141.279,141.389,140.576,792574,2249086928.0,0.58,0.58,0.817,0.26,105.GOOGL
2021-08-26,140.95,140.641,141.618,140.557,1030466,2922415648.0,0.75,-0.45,-0.638,0.34,105.GOOGL
2021-08-27,140.853,143.204,143.713,140.697,1439010,4133183632.0,2.14,1.82,2.563,0.48,105.GOOGL
2021-08-30,143.6,143.791,145.171,143.363,1221710,3540636848.0,1.26,0.41,0.587,0.41,105.GOOGL
2021-08-31,144.347,143.898,144.371,143.481,1122438,3250014496.0,0.62,0.07,0.107,0.37,105.GOOGL
2021-09-01,144.2,144.416,145.454,144.084,1096805,3190809168.0,0.95,0.36,0.518,0.36,105.GOOGL
2021-09-02,144.416,142.487,144.719,142.385,1617907,4653270016.0,1.62,-1.34,-1.929,0.54,105.GOOGL
2021-09-03,142.281,142.94,143.355,141.601,992718,2850523232.0,1.23,0.32,0.453,0.33,105.GOOGL
2021-09-07,143.035,143.481,143.765,142.819,1006595,2902290112.0,0.66,0.38,0.541,0.33,105.GOOGL
2021-09-08,143.3,142.891,143.6,142.2,917511,2635651568.0,0.98,-0.41,-0.59,0.3,105.GOOGL
2021-09-09,143.041,142.741,143.511,142.378,765855,2202014224.0,0.79,-0.1,-0.15,0.25,105.GOOGL
2021-09-10,143.413,140.076,143.919,139.938,1841967,5240907776.0,2.79,-1.87,-2.665,0.61,105.GOOGL
2021-09-13,141.15,141.533,142.15,140.45,1104692,3139673152.0,1.21,1.04,1.457,0.37,105.GOOGL
2021-09-14,142.195,141.745,142.563,140.95,983693,2803924208.0,1.14,0.15,0.212,0.33,105.GOOGL
2021-09-15,141.972,143.63,143.651,140.548,1370379,3933034672.0,2.19,1.33,1.885,0.46,105.GOOGL
2021-09-16,143.151,142.81,143.5,141.602,1309771,3755375312.0,1.32,-0.57,-0.82,0.44,105.GOOGL
2021-09-17,142.231,140.0,142.65,139.67,2669223,7556122112.0,2.09,-1.97,-2.81,0.89,105.GOOGL
2021-09-20,137.362,137.92,138.2,135.522,2325902,6415720448.0,1.91,-1.49,-2.08,0.77,105.GOOGL
2021-09-21,138.95,138.233,139.212,137.478,1266595,3526847232.0,1.26,0.23,0.313,0.42,105.GOOGL
2021-09-22,138.504,139.484,140.087,137.752,1252778,3508345360.0,1.69,0.9,1.251,0.42,105.GOOGL
2021-09-23,140.188,140.416,140.897,139.602,1047550,2959569024.0,0.93,0.67,0.932,0.35,105.GOOGL
2021-09-24,139.739,141.415,141.53,139.441,1149195,3257262992.0,1.49,0.71,0.999,0.38,105.GOOGL
2021-09-27,140.004,140.272,141.138,139.268,1094098,3088441696.0,1.32,-0.81,-1.143,0.36,105.GOOGL
2021-09-28,137.855,135.03,138.297,134.56,2288610,6242124032.0,2.66,-3.74,-5.242,0.76,105.GOOGL
2021-09-29,136.18,133.554,136.351,133.065,1542435,4169897888.0,2.43,-1.09,-1.476,0.51,105.GOOGL
2021-09-30,133.462,132.876,134.743,132.756,1901440,5111772160.0,1.49,-0.51,-0.678,0.63,105.GOOGL
2021-10-01,133.648,135.743,136.111,133.273,1768009,4798417920.0,2.14,2.16,2.867,0.59,105.GOOGL
2021-10-04,135.161,132.86,135.161,130.25,2560097,6802055936.0,3.62,-2.12,-2.883,0.85,105.GOOGL
2021-10-05,133.241,135.223,136.425,133.241,1620163,4408313600.0,2.4,1.78,2.363,0.54,105.GOOGL
2021-10-06,133.95,136.765,136.95,133.75,1218214,3330638896.0,2.37,1.14,1.542,0.4,105.GOOGL
2021-10-07,138.092,138.425,139.242,137.851,1255507,3500756144.0,1.02,1.21,1.66,0.42,105.GOOGL
2021-10-08,138.777,138.986,139.531,138.418,1326292,3707348992.0,0.8,0.41,0.561,0.44,105.GOOGL
2021-10-11,138.492,138.114,139.912,138.059,897681,2506859056.0,1.33,-0.63,-0.872,0.3,105.GOOGL
2021-10-12,138.68,135.649,138.707,134.96,1816612,4968499200.0,2.71,-1.78,-2.465,0.6,105.GOOGL
2021-10-13,136.603,136.782,137.2,135.719,983116,2700725584.0,1.09,0.84,1.133,0.33,105.GOOGL
2021-10-14,138.674,140.351,140.537,138.025,1596397,4490291968.0,1.84,2.61,3.569,0.53,105.GOOGL
2021-10-15,140.815,140.568,140.918,139.955,1513722,4277752944.0,0.69,0.15,0.217,0.5,105.GOOGL
2021-10-18,140.277,141.978,141.996,140.269,1019808,2901458688.0,1.23,1.0,1.41,0.34,105.GOOGL
2021-10-19,142.588,142.437,142.863,141.8,1008150,2885546672.0,0.75,0.32,0.459,0.34,105.GOOGL
2021-10-20,142.538,140.969,142.746,140.577,1164403,3310959168.0,1.52,-1.03,-1.468,0.39,105.GOOGL
2021-10-21,140.969,141.086,141.356,139.7,1314613,3720450704.0,1.17,0.08,0.117,0.44,105.GOOGL
2021-10-22,138.35,136.767,139.783,135.256,2529448,6968933888.0,3.21,-3.06,-4.319,0.84,105.GOOGL
2021-10-25,136.75,136.647,137.2,134.624,1720613,4717727232.0,1.88,-0.09,-0.12,0.57,105.GOOGL
2021-10-26,138.464,138.509,139.283,137.505,2461751,6850613760.0,1.3,1.36,1.862,0.82,105.GOOGL
2021-10-27,138.605,145.418,147.85,138.605,4289070,12467482624.0,6.67,4.99,6.909,1.43,105.GOOGL
2021-10-28,146.335,145.049,146.358,143.827,1810319,5281035008.0,1.74,-0.25,-0.369,0.6,105.GOOGL
2021-10-29,144.278,147.246,147.442,143.85,2166015,6376430592.0,2.48,1.51,2.197,0.72,105.GOOGL
2021-11-01,147.246,142.697,147.246,142.426,2346162,6803226368.0,3.27,-3.09,-4.549,0.78,105.GOOGL
2021-11-02,143.78,144.633,145.809,143.536,1674112,4871507200.0,1.59,1.36,1.936,0.56,105.GOOGL
2021-11-03,145.101,145.798,145.869,143.791,1374662,4007022976.0,1.44,0.81,1.165,0.46,105.GOOGL
2021-11-04,146.325,147.468,148.934,145.508,1920563,5697244672.0,2.35,1.15,1.67,0.64,105.GOOGL
2021-11-05,148.37,148.052,149.528,147.397,1917737,5725244672.0,1.45,0.4,0.584,0.64,105.GOOGL
2021-11-08,149.025,148.231,149.815,147.631,1152625,3442816032.0,1.48,0.12,0.179,0.38,105.GOOGL
2021-11-09,148.433,148.119,149.035,146.445,976487,2902320656.0,1.75,-0.08,-0.112,0.32,105.GOOGL
2021-11-10,146.7,145.094,147.27,143.738,1498490,4385405440.0,2.38,-2.04,-3.025,0.5,105.GOOGL
2021-11-11,145.69,144.967,146.736,144.801,825874,2414899840.0,1.33,-0.09,-0.127,0.27,105.GOOGL
2021-11-12,145.816,147.878,148.05,144.611,1118000,3306831120.0,2.37,2.01,2.911,0.37,105.GOOGL
2021-11-15,148.101,147.652,148.75,146.775,1175352,3490634576.0,1.34,-0.15,-0.226,0.39,105.GOOGL
2021-11-16,147.35,147.076,147.963,146.513,945200,2798293664.0,0.98,-0.39,-0.576,0.31,105.GOOGL
2021-11-17,147.228,147.247,147.76,146.44,979975,2898732976.0,0.9,0.12,0.171,0.33,105.GOOGL
2021-11-18,147.442,149.039,149.781,147.085,1781411,5326020096.0,1.83,1.22,1.792,0.59,105.GOOGL
2021-11-19,149.175,148.127,150.167,148.099,1684969,5039568640.0,1.39,-0.61,-0.912,0.56,105.GOOGL
2021-11-22,148.533,145.502,149.03,145.348,1531460,4511301632.0,2.49,-1.77,-2.625,0.51,105.GOOGL
2021-11-23,145.353,144.982,145.86,143.315,1361558,3960883984.0,1.75,-0.36,-0.52,0.45,105.GOOGL
2021-11-24,144.674,145.32,145.449,143.573,902007,2627005936.0,1.29,0.23,0.338,0.3,105.GOOGL
2021-11-26,143.549,141.383,143.758,141.043,1523462,4352508160.0,1.87,-2.71,-3.937,0.51,105.GOOGL
2021-11-29,143.2,144.731,145.498,143.094,1629752,4733950976.0,1.7,2.37,3.348,0.54,105.GOOGL
2021-11-30,144.209,141.098,145.2,140.802,2103361,6007615488.0,3.04,-2.51,-3.633,0.7,105.GOOGL
2021-12-01,143.2,140.252,145.15,140.112,1702762,4876376320.0,3.57,-0.6,-0.846,0.57,105.GOOGL
2021-12-02,140.45,142.166,143.065,139.415,1459742,4163708800.0,2.6,1.36,1.914,0.49,105.GOOGL
2021-12-03,142.881,141.202,143.6,139.501,2061508,5846636800.0,2.88,-0.68,-0.964,0.69,105.GOOGL
2021-12-06,142.241,142.355,143.053,139.35,1530905,4364125440.0,2.62,0.82,1.153,0.51,105.GOOGL
2021-12-07,144.797,146.47,146.731,144.428,1612015,4735512320.0,1.62,2.89,4.115,0.54,105.GOOGL
